"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000267472",6.877,-0.751,0.234,-3.211,0.001,0.007,"17","+",66195061,66195737,"LOC440461","","17:66195061-66195737"
"ENSG00000141337",407.616,0.33,0.063,5.275,0,0,"17","+",66255322,66418872,"ARSG","arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]","17:66255322-66418872"
"ENSG00000108932",301.857,1.217,0.088,13.808,0,0,"17","-",66263166,66287257,"SLC16A6","solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]","17:66263166-66287257"
"ENSG00000070540",776.841,0.258,0.065,3.975,0,0,"17","-",66417088,66423373,"WIPI1","WD repeat domain, phosphoinositide interacting 1 [Source:HGNC Symbol;Acc:HGNC:25471]","17:66417088-66423373"
"ENSG00000154263",32.953,0.613,0.147,4.175,0,0,"17","-",67143354,67146203,"ABCA10","ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30]","17:67143354-67146203"
"ENSG00000125398",382.079,0.852,0.073,11.738,0,0,"17","+",70117160,70122561,"SOX9","SRY-box 9 [Source:HGNC Symbol;Acc:HGNC:11204]","17:70117160-70122561"
"ENSG00000227036",68.181,1.287,0.11,11.748,0,0,"17","-",70319263,70322090,"LINC00511","long intergenic non-protein coding RNA 511 [Source:HGNC Symbol;Acc:HGNC:43564]","17:70319263-70322090"
"ENSG00000263680",1.884,0.72,0.264,2.728,0.006,0.027,"17","+",70422079,70424993,"RP11-57A1.1","","17:70422079-70424993"
"ENSG00000180616",30.861,1.24,0.156,7.972,0,0,"17","+",71161150,71165450,"SSTR2","somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331]","17:71161150-71165450"
"ENSG00000166685",999.421,0.448,0.033,13.547,0,0,"17","+",71189128,71204646,"COG1","component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545]","17:71189128-71204646"
"ENSG00000133193",1015.386,1.113,0.038,29.52,0,0,"17","-",71203491,71228506,"FAM104A","family with sequence similarity 104 member A [Source:HGNC Symbol;Acc:HGNC:25918]","17:71203491-71228506"
"ENSG00000141219",544.106,0.75,0.061,12.258,0,0,"17","+",71228371,71241478,"C17orf80","chromosome 17 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:29601]","17:71228371-71241478"
"ENSG00000187959",28.702,0.798,0.16,4.984,0,0,"17","-",71244587,71258019,"CPSF4L","cleavage and polyadenylation specific factor 4-like [Source:HGNC Symbol;Acc:HGNC:33632]","17:71244587-71258019"
"ENSG00000179604",1348.989,0.657,0.042,15.678,0,0,"17","-",71279762,71308314,"CDC42EP4","CDC42 effector protein (Rho GTPase binding) 4 [Source:HGNC Symbol;Acc:HGNC:17147]","17:71279762-71308314"
"ENSG00000246731",21.253,-0.426,0.171,-2.494,0.013,0.049,"17","-",72206118,72209460,"MGC16275","uncharacterized protein MGC16275 [Source:EntrezGene;Acc:85001]","17:72206118-72209460"
"ENSG00000170412",1435.486,1.087,0.056,19.447,0,0,"17","+",72420989,72436351,"GPRC5C","G protein-coupled receptor, class C, group 5, member C [Source:HGNC Symbol;Acc:HGNC:13309]","17:72420989-72436351"
"ENSG00000172794",37.634,-0.559,0.161,-3.466,0.001,0.003,"17","+",72666716,72743473,"RAB37","RAB37, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30268]","17:72666716-72743473"
"ENSG00000266036",912.848,-0.338,0.076,-4.465,0,0,"17","-",72743457,72745051,"RP11-452I5.2","","17:72743457-72745051"
"ENSG00000109062",7778.328,-0.317,0.07,-4.541,0,0,"17","+",72744790,72764721,"SLC9A3R1","solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]","17:72744790-72764721"
"ENSG00000109065",811.646,0.614,0.058,10.511,0,0,"17","-",72766685,72772470,"NAT9","N-acetyltransferase 9 (GCN5-related, putative) [Source:HGNC Symbol;Acc:HGNC:23133]","17:72766685-72772470"
"ENSG00000109066",465.939,0.123,0.049,2.537,0.011,0.044,"17","+",72772621,72835918,"TMEM104","transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]","17:72772621-72835918"
"ENSG00000182040",7.025,-0.87,0.225,-3.862,0,0.001,"17","-",72912175,72919351,"USH1G","Usher syndrome 1G (autosomal recessive) [Source:HGNC Symbol;Acc:HGNC:16356]","17:72912175-72919351"
"ENSG00000167861",2761.103,-0.131,0.042,-3.094,0.002,0.01,"17","-",72946837,72951067,"HID1","HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]","17:72946837-72951067"
"ENSG00000109089",455.751,-0.558,0.061,-9.129,0,0,"17","+",72983726,73001895,"CDR2L","cerebellar degeneration-related protein 2-like [Source:HGNC Symbol;Acc:HGNC:29999]","17:72983726-73001895"
"ENSG00000170190",241.765,-0.403,0.062,-6.545,0,0,"17","+",73083821,73102257,"SLC16A5","solute carrier family 16 (monocarboxylate transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:10926]","17:73083821-73102257"
"ENSG00000125449",186.4,-0.294,0.076,-3.872,0,0.001,"17","+",73106046,73125265,"ARMC7","armadillo repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:26168]","17:73106046-73125265"
"ENSG00000263786",12.118,0.545,0.195,2.791,0.005,0.023,"17","-",73141355,73142641,"RP11-649A18.4","","17:73141355-73142641"
"ENSG00000125454",264.151,0.334,0.056,5.955,0,0,"17","-",73269072,73282804,"SLC25A19","solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19 [Source:HGNC Symbol;Acc:HGNC:14409]","17:73269072-73282804"
"ENSG00000177885",1536.887,0.821,0.042,19.768,0,0,"17","-",73314156,73317834,"GRB2","growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]","17:73314156-73317834"
"ENSG00000177728",1199.455,0.304,0.05,6.115,0,0,"17","+",73437239,73482461,"TMEM94","transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983]","17:73437239-73482461"
"ENSG00000177303",647.288,0.283,0.051,5.584,0,0,"17","-",73496341,73511664,"CASKIN2","CASK interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18200]","17:73496341-73511664"
"ENSG00000073350",1806.449,0.194,0.06,3.242,0.001,0.006,"17","+",73521160,73555413,"LLGL2","lethal giant larvae homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:6629]","17:73521160-73555413"
"ENSG00000132470",1943.232,-0.318,0.055,-5.798,0,0,"17","+",73717407,73753685,"ITGB4","integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]","17:73717407-73753685"
"ENSG00000108479",301.463,0.322,0.077,4.178,0,0,"17","-",73747674,73761317,"GALK1","galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]","17:73747674-73761317"
"ENSG00000132475",3217.347,0.211,0.031,6.723,0,0,"17","-",73772514,73775860,"H3F3B","H3 histone, family 3B (H3.3B) [Source:HGNC Symbol;Acc:HGNC:4765]","17:73772514-73775860"
"ENSG00000092929",1503.192,-0.207,0.06,-3.421,0.001,0.003,"17","-",73823305,73826228,"UNC13D","unc-13 homolog D (C. elegans) [Source:HGNC Symbol;Acc:HGNC:23147]","17:73823305-73826228"
"ENSG00000132481",257.048,-0.309,0.075,-4.095,0,0,"17","-",73870241,73874656,"TRIM47","tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]","17:73870241-73874656"
"ENSG00000267801",101.734,-0.408,0.105,-3.873,0,0.001,"17","+",73872452,73875627,"RP11-552F3.9","","17:73872452-73875627"
"ENSG00000141569",467.299,-0.179,0.066,-2.722,0.006,0.028,"17","-",73876415,73888384,"TRIM65","tripartite motif containing 65 [Source:HGNC Symbol;Acc:HGNC:27316]","17:73876415-73888384"
"ENSG00000161533",2444.227,0.702,0.038,18.647,0,0,"17","-",73937587,73975444,"ACOX1","acyl-CoA oxidase 1, palmitoyl [Source:HGNC Symbol;Acc:HGNC:119]","17:73937587-73975444"
"ENSG00000267615",59.665,0.807,0.113,7.146,0,0,"17","+",73939912,73941223,"RP11-552F3.13","","17:73939912-73941223"
"ENSG00000167880",2270.042,-0.264,0.059,-4.439,0,0,"17","-",74000582,74003522,"EVPL","envoplakin [Source:HGNC Symbol;Acc:HGNC:3503]","17:74000582-74003522"
"ENSG00000182473",2906.143,-0.121,0.034,-3.565,0,0.002,"17","-",74077086,74099868,"EXOC7","exocyst complex component 7 [Source:HGNC Symbol;Acc:HGNC:23214]","17:74077086-74099868"
"ENSG00000129654",52.111,-0.876,0.122,-7.17,0,0,"17","-",74132413,74137380,"FOXJ1","forkhead box J1 [Source:HGNC Symbol;Acc:HGNC:3816]","17:74132413-74137380"
"ENSG00000129646",38.191,-0.619,0.154,-4.026,0,0,"17","-",74270129,74303761,"QRICH2","glutamine rich 2 [Source:HGNC Symbol;Acc:HGNC:25326]","17:74270129-74303761"
"ENSG00000161542",668.497,-0.175,0.037,-4.689,0,0,"17","-",74305566,74350230,"PRPSAP1","phosphoribosyl pyrophosphate synthetase-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]","17:74305566-74350230"
"ENSG00000175931",774.626,0.391,0.044,8.874,0,0,"17","-",74385531,74449288,"UBE2O","ubiquitin conjugating enzyme E2O [Source:HGNC Symbol;Acc:HGNC:29554]","17:74385531-74449288"
"ENSG00000129667",333.59,-0.162,0.061,-2.652,0.008,0.033,"17","-",74466972,74473813,"RHBDF2","rhomboid 5 homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:20788]","17:74466972-74473813"
"ENSG00000163597",1673.325,0.735,0.086,8.565,0,0,"17","+",74553847,74557833,"SNHG16","small nucleolar RNA host gene 16 [Source:HGNC Symbol;Acc:HGNC:44352]","17:74553847-74557833"
"ENSG00000070731",1615.176,0.499,0.069,7.266,0,0,"17","-",74559791,74566626,"ST6GALNAC2","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]","17:74559791-74566626"
"ENSG00000267084",6.773,0.759,0.232,3.275,0.001,0.006,"17","-",74591665,74591854,"RP11-666A8.11","","17:74591665-74591854"
"ENSG00000070526",2.17,1.159,0.264,4.39,0,0,"17","-",74620842,74639868,"ST6GALNAC1","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23614]","17:74620842-74639868"
"ENSG00000182534",639.077,0.246,0.045,5.411,0,0,"17","-",74668632,74707037,"MXRA7","matrix-remodelling associated 7 [Source:HGNC Symbol;Acc:HGNC:7541]","17:74668632-74707037"
"ENSG00000070495",499.493,0.325,0.055,5.93,0,0,"17","-",74708918,74722761,"JMJD6","jumonji domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19355]","17:74708918-74722761"
"ENSG00000234912",113.553,0.351,0.101,3.472,0.001,0.003,"17","+",75082797,75089844,"SNHG20","small nucleolar RNA host gene 20 [Source:HGNC Symbol;Acc:HGNC:33099]","17:75082797-75089844"
"ENSG00000129657",1136.051,0.438,0.055,8.013,0,0,"17","+",75082797,75095256,"SEC14L1","SEC14-like lipid binding 1 [Source:HGNC Symbol;Acc:HGNC:10698]","17:75082797-75095256"
"ENSG00000184640",3866.249,-0.359,0.05,-7.252,0,0,"17","+",75276650,75398484,"SEPT9","septin 9 [Source:HGNC Symbol;Acc:HGNC:7323]","17:75276650-75398484"
"ENSG00000078687",225.924,-0.564,0.076,-7.456,0,0,"17","+",76000248,76103545,"TNRC6C","trinucleotide repeat containing 6C [Source:HGNC Symbol;Acc:HGNC:29318]","17:76000248-76103545"
"ENSG00000204282",301.886,-0.357,0.066,-5.406,0,0,"17","-",76103478,76106416,"TNRC6C-AS1","TNRC6C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44360]","17:76103478-76106416"
"ENSG00000141524",1221.006,-0.335,0.051,-6.556,0,0,"17","-",76106538,76124778,"TMC6","transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]","17:76106538-76124778"
"ENSG00000167895",58.609,-0.626,0.124,-5.055,0,0,"17","+",76126850,76127676,"TMC8","transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474]","17:76126850-76127676"
"ENSG00000183077",318.854,0.639,0.065,9.879,0,0,"17","+",76183397,76203782,"AFMID","arylformamidase [Source:HGNC Symbol;Acc:HGNC:20910]","17:76183397-76203782"
"ENSG00000184557",14.58,-0.674,0.183,-3.687,0,0.001,"17","-",76352863,76356158,"SOCS3","suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]","17:76352863-76356158"
"ENSG00000108669",834.09,1.259,0.043,29.142,0,0,"17","-",76670129,76713107,"CYTH1","cytohesin 1 [Source:HGNC Symbol;Acc:HGNC:9501]","17:76670129-76713107"
"ENSG00000055483",772.345,0.333,0.044,7.628,0,0,"17","-",76783462,76795072,"USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]","17:76783462-76795072"
"ENSG00000035862",2296.618,-0.206,0.053,-3.884,0,0.001,"17","-",76849058,76870232,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]","17:76849058-76870232"
"ENSG00000267601",319.115,-0.23,0.091,-2.524,0.012,0.046,"17","+",76851559,76851926,"RP11-323N12.5","","17:76851559-76851926"
"ENSG00000171302",3317.116,-0.398,0.033,-12.177,0,0,"17","-",76987798,77005812,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]","17:76987798-77005812"
"ENSG00000167280",813.27,-0.182,0.073,-2.508,0.012,0.048,"17","+",77071020,77078631,"ENGASE","endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622]","17:77071020-77078631"
"ENSG00000173894",682.448,0.135,0.049,2.784,0.005,0.024,"17","+",77751930,77761782,"CBX2","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]","17:77751930-77761782"
"ENSG00000141570",300.642,0.274,0.051,5.422,0,0,"17","-",77765930,77770915,"CBX8","chromobox 8 [Source:HGNC Symbol;Acc:HGNC:15962]","17:77765930-77770915"
"ENSG00000262772",42.543,0.572,0.155,3.7,0,0.001,"17","+",77797250,77801503,"RP11-353N14.2","","17:77797250-77801503"
"ENSG00000141582",1372.974,1.685,0.051,32.746,0,0,"17","-",77806954,77813228,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]","17:77806954-77813228"
"ENSG00000262585",20.427,1.874,0.192,9.757,0,0,"17","-",77889050,77900524,"RP11-353N14.5","","17:77889050-77900524"
"ENSG00000262188",48.34,1.365,0.141,9.661,0,0,"17","+",77893155,77897809,"RP11-353N14.4","","17:77893155-77897809"
"ENSG00000167291",971.676,0.142,0.055,2.604,0.009,0.038,"17","-",77906141,78009647,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]","17:77906141-78009647"
"ENSG00000171298",3411.393,0.227,0.049,4.644,0,0,"17","+",78075354,78081517,"GAA","glucosidase, alpha; acid [Source:HGNC Symbol;Acc:HGNC:4065]","17:78075354-78081517"
"ENSG00000141543",1827.936,0.165,0.038,4.287,0,0,"17","-",78109012,78120982,"EIF4A3","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]","17:78109012-78120982"
"ENSG00000141527",729.404,-0.299,0.056,-5.352,0,0,"17","+",78143790,78155368,"CARD14","caspase recruitment domain family member 14 [Source:HGNC Symbol;Acc:HGNC:16446]","17:78143790-78155368"
"ENSG00000181523",930.3,-0.166,0.058,-2.864,0.004,0.019,"17","-",78180514,78183341,"SGSH","N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818]","17:78180514-78183341"
"ENSG00000181045",381.758,-0.208,0.056,-3.748,0,0.001,"17","+",78193497,78197082,"SLC26A11","solute carrier family 26 (anion exchanger), member 11 [Source:HGNC Symbol;Acc:HGNC:14471]","17:78193497-78197082"
"ENSG00000173821",1007.224,-0.345,0.044,-7.88,0,0,"17","+",78234664,78369112,"RNF213","ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539]","17:78234664-78369112"
"ENSG00000171246",8.704,1.423,0.244,5.835,0,0,"17","-",78440947,78448498,"NPTX1","neuronal pentraxin I [Source:HGNC Symbol;Acc:HGNC:7952]","17:78440947-78448498"
"ENSG00000176108",280.447,0.234,0.089,2.636,0.008,0.035,"17","+",78965397,78972945,"CHMP6","charged multivesicular body protein 6 [Source:HGNC Symbol;Acc:HGNC:25675]","17:78965397-78972945"
"ENSG00000263218",67.679,0.325,0.109,2.996,0.003,0.013,"17","-",78973308,78973930,"CTD-2561B21.7","","17:78973308-78973930"
"ENSG00000226137",285.177,-0.285,0.057,-4.96,0,0,"17","-",79002932,79008373,"BAIAP2-AS1","BAIAP2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:44342]","17:79002932-79008373"
"ENSG00000175866",1369.956,0.885,0.055,16.079,0,0,"17","+",79008947,79058900,"BAIAP2","BAI1-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]","17:79008947-79058900"
"ENSG00000141577",370.538,-0.315,0.069,-4.597,0,0,"17","-",79163392,79196745,"CEP131","centrosomal protein 131kDa [Source:HGNC Symbol;Acc:HGNC:29511]","17:79163392-79196745"
"ENSG00000185168",71.409,0.942,0.128,7.383,0,0,"17","-",79277570,79283048,"LINC00482","long intergenic non-protein coding RNA 482 [Source:HGNC Symbol;Acc:HGNC:26816]","17:79277570-79283048"
"ENSG00000262223",2.737,-0.764,0.264,-2.889,0.004,0.018,"17","-",79349800,79359160,"RP11-1055B8.3","","17:79349800-79359160"
"ENSG00000262877",49.489,-0.871,0.142,-6.129,0,0,"17","-",79361929,79364056,"RP11-1055B8.4","","17:79361929-79364056"
"ENSG00000171282",70.972,-0.666,0.109,-6.085,0,0,"17","+",79373539,79433357,NA,NA,"17:79373539-79433357"
"ENSG00000182612",91.026,-0.356,0.086,-4.133,0,0,"17","+",79604196,79606203,"TSPAN10","tetraspanin 10 [Source:HGNC Symbol;Acc:HGNC:29942]","17:79604196-79606203"
"ENSG00000185813",640.037,-0.199,0.061,-3.269,0.001,0.006,"17","-",79858840,79869340,"PCYT2","phosphate cytidylyltransferase 2, ethanolamine [Source:HGNC Symbol;Acc:HGNC:8756]","17:79858840-79869340"
"ENSG00000265688",112.974,-0.492,0.083,-5.958,0,0,"17","+",79885704,79888629,"MAFG-AS1","MAFG antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:43649]","17:79885704-79888629"
"ENSG00000169696",473.698,-0.265,0.073,-3.624,0,0.002,"17","+",79934682,79954719,"ASPSCR1","alveolar soft part sarcoma chromosome region, candidate 1 [Source:HGNC Symbol;Acc:HGNC:13825]","17:79934682-79954719"
"ENSG00000169683",557.956,-0.189,0.069,-2.739,0.006,0.027,"17","+",79981177,79989027,"LRRC45","leucine rich repeat containing 45 [Source:HGNC Symbol;Acc:HGNC:28302]","17:79981177-79989027"
"ENSG00000141526",279.017,-0.388,0.055,-7.091,0,0,"17","+",80186272,80195520,"SLC16A3","solute carrier family 16 (monocarboxylate transporter), member 3 [Source:HGNC Symbol;Acc:HGNC:10924]","17:80186272-80195520"
"ENSG00000260563",35.29,-0.68,0.142,-4.772,0,0,"17","+",80251591,80252786,"RP13-516M14.1","","17:80251591-80252786"
"ENSG00000141574",135.755,-0.412,0.087,-4.717,0,0,"17","-",80278899,80291874,"SECTM1","secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]","17:80278899-80291874"
"ENSG00000178927",1304.131,-0.192,0.056,-3.442,0.001,0.003,"17","-",80400464,80408646,"C17orf62","chromosome 17 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:28672]","17:80400464-80408646"
"ENSG00000141568",1888.104,0.409,0.03,13.483,0,0,"17","+",80477588,80560268,"FOXK2","forkhead box K2 [Source:HGNC Symbol;Acc:HGNC:6036]","17:80477588-80560268"
"ENSG00000262147",6.988,0.749,0.237,3.162,0.002,0.008,"17","-",80545188,80546287,"RP13-638C3.3","","17:80545188-80546287"
"ENSG00000261845",262.177,0.558,0.07,7.919,0,0,"17","-",80560864,80562054,"RP13-638C3.4","","17:80560864-80562054"
"ENSG00000141580",1345.826,0.094,0.036,2.577,0.01,0.04,"17","-",80572437,80606411,"WDR45B","WD repeat domain 45B [Source:HGNC Symbol;Acc:HGNC:25072]","17:80572437-80606411"
"ENSG00000141542",173.028,-0.343,0.081,-4.262,0,0,"17","-",80612848,80656604,"RAB40B","RAB40B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18284]","17:80612848-80656604"
"ENSG00000167363",214.765,-0.32,0.061,-5.278,0,0,"17","+",80693450,80709073,"FN3K","fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822]","17:80693450-80709073"
"ENSG00000141579",59.967,0.675,0.117,5.748,0,0,"17","-",80787310,80798454,"ZNF750","zinc finger protein 750 [Source:HGNC Symbol;Acc:HGNC:25843]","17:80787310-80798454"
"ENSG00000176845",629.334,-0.561,0.068,-8.245,0,0,"17","+",81037566,81052864,"METRNL","meteorin, glial cell differentiation regulator-like [Source:HGNC Symbol;Acc:HGNC:27584]","17:81037566-81052864"
"ENSG00000173213",57.193,-0.461,0.109,-4.23,0,0,"18","-",47224,50240,"TUBB8P12","tubulin beta 8 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:24983]","18:47224-50240"
"ENSG00000263006",148.069,0.374,0.074,5.027,0,0,"18","+",109064,122219,"ROCK1P1","Rho-associated, coiled-coil containing protein kinase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37832]","18:109064-122219"
"ENSG00000266456",18.002,-0.463,0.169,-2.744,0.006,0.026,"18","+",650228,652843,"RP11-806L2.2","","18:650228-652843"
"ENSG00000132199",628.202,-0.149,0.047,-3.151,0.002,0.008,"18","-",670323,693277,"ENOSF1","enolase superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:30365]","18:670323-693277"
"ENSG00000080986",280.736,-0.269,0.059,-4.538,0,0,"18","+",2571509,2616634,"NDC80","NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]","18:2571509-2616634"
"ENSG00000101608",1223.804,0.189,0.04,4.674,0,0,"18","+",3247478,3256225,"MYL12A","myosin light chain 12A [Source:HGNC Symbol;Acc:HGNC:16701]","18:3247478-3256225"
"ENSG00000264235",202.461,0.201,0.063,3.185,0.001,0.007,"18","-",3255433,3261820,"RP13-270P17.1","","18:3255433-3261820"
"ENSG00000177426",396.228,1.312,0.053,24.575,0,0,"18","+",3411605,3457682,"TGIF1","TGFB-induced factor homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11776]","18:3411605-3457682"
"ENSG00000266373",21.925,0.645,0.166,3.889,0,0.001,"18","+",3580166,3580752,"RP11-710M11.1","","18:3580166-3580752"
"ENSG00000177337",19.226,0.533,0.169,3.158,0.002,0.008,"18","+",3593729,3596806,"DLGAP1-AS1","DLGAP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31676]","18:3593729-3596806"
"ENSG00000265545",21.058,0.519,0.16,3.236,0.001,0.006,"18","+",4459229,4459458,"RP11-183C12.1","","18:4459229-4459458"
"ENSG00000198081",91.621,-0.425,0.089,-4.788,0,0,"18","-",5289017,5296039,"ZBTB14","zinc finger and BTB domain containing 14 [Source:HGNC Symbol;Acc:HGNC:12860]","18:5289017-5296039"
"ENSG00000082397",55.049,0.851,0.121,7.015,0,0,"18","-",5392382,5544241,"EPB41L3","erythrocyte membrane protein band 4.1-like 3 [Source:HGNC Symbol;Acc:HGNC:3380]","18:5392382-5544241"
"ENSG00000206418",256.95,0.542,0.069,7.86,0,0,"18","+",8609442,8639379,"RAB12","RAB12, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:31332]","18:8609442-8639379"
"ENSG00000266708",47.424,0.559,0.121,4.63,0,0,"18","-",8635176,8636345,"RP11-661O13.1","","18:8635176-8636345"
"ENSG00000168502",317.007,2.971,0.081,36.774,0,0,"18","+",8705658,8828944,"MTCL1","microtubule crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:29121]","18:8705658-8828944"
"ENSG00000272788",1.741,0.694,0.262,2.652,0.008,0.033,"18","+",8801653,8802303,"RP11-674N23.4","","18:8801653-8802303"
"ENSG00000128791",678.462,0.407,0.077,5.28,0,0,"18","+",9334764,9400815,"TWSG1","twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]","18:9334764-9400815"
"ENSG00000273335",6.845,1.869,0.249,7.512,0,0,"18","-",9473418,9474004,"RP11-61L19.2","","18:9473418-9474004"
"ENSG00000017797",981.204,1.05,0.05,21.17,0,0,"18","+",9475006,9538112,"RALBP1","ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]","18:9475006-9538112"
"ENSG00000251994",1.755,0.811,0.262,3.089,0.002,0.01,"18","-",9518116,9518258,"RNU2-27P","RNA, U2 small nuclear 27, pseudogene [Source:HGNC Symbol;Acc:HGNC:48520]","18:9518116-9518258"
"ENSG00000273352",6.065,1.124,0.244,4.608,0,0,"18","+",9519446,9520197,"RP11-61L19.3","","18:9519446-9520197"
"ENSG00000154845",552.829,0.526,0.045,11.674,0,0,"18","-",9546788,9614556,"PPP4R1","protein phosphatase 4 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:9320]","18:9546788-9614556"
"ENSG00000264644",38.29,-0.574,0.136,-4.204,0,0,"18","-",9678244,9679490,"KRT18P8","keratin 18 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:31093]","18:9678244-9679490"
"ENSG00000168461",307.383,0.768,0.066,11.599,0,0,"18","+",9708161,9862548,"RAB31","RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]","18:9708161-9862548"
"ENSG00000101558",1349.895,0.283,0.036,7.883,0,0,"18","+",9913998,9960018,"VAPA","VAMP associated protein A [Source:HGNC Symbol;Acc:HGNC:12648]","18:9913998-9960018"
"ENSG00000134265",232.45,0.18,0.062,2.922,0.003,0.016,"18","+",10525901,10550798,"NAPG","N-ethylmaleimide-sensitive factor attachment protein, gamma [Source:HGNC Symbol;Acc:HGNC:7642]","18:10525901-10550798"
"ENSG00000255112",330.829,0.253,0.057,4.447,0,0,"18","+",11851394,11854448,"CHMP1B","charged multivesicular body protein 1B [Source:HGNC Symbol;Acc:HGNC:24287]","18:11851394-11854448"
"ENSG00000267165",114.666,0.315,0.087,3.613,0,0.002,"18","-",11851412,11852750,"RP11-78A19.3","","18:11851412-11852750"
"ENSG00000267478",2.047,-0.678,0.266,-2.552,0.011,0.043,"18","-",12091672,12093140,"RP11-815J4.5","","18:12091672-12093140"
"ENSG00000267199",106.419,0.651,0.098,6.651,0,0,"18","+",12438888,12443535,"RP11-861E21.2","","18:12438888-12443535"
"ENSG00000134278",260.051,0.862,0.07,12.316,0,0,"18","-",12446510,12658133,"SPIRE1","spire-type actin nucleation factor 1 [Source:HGNC Symbol;Acc:HGNC:30622]","18:12446510-12658133"
"ENSG00000267515",3.064,0.803,0.266,3.02,0.003,0.012,"18","+",12450445,12451041,"RP11-861E21.3","","18:12450445-12451041"
"ENSG00000168675",280.063,0.847,0.076,11.204,0,0,"18","+",13217496,13387576,"LDLRAD4","low density lipoprotein receptor class A domain containing 4 [Source:HGNC Symbol;Acc:HGNC:1224]","18:13217496-13387576"
