"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000139517",800.085,0.228,0.044,5.181,0,0,"13","-",28120049,28194541,"LNX2","ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]","13:28120049-28194541"
"ENSG00000133121",254.454,0.357,0.064,5.62,0,0,"13","-",33677271,33859892,"STARD13","StAR related lipid transfer domain containing 13 [Source:HGNC Symbol;Acc:HGNC:19164]","13:33677271-33859892"
"ENSG00000120690",3021.435,0.433,0.041,10.641,0,0,"13","-",41506055,41556418,"ELF1","E74-like factor 1 (ets domain transcription factor) [Source:HGNC Symbol;Acc:HGNC:3316]","13:41506055-41556418"
"ENSG00000102760",7.19,0.267,0.062,4.311,0,0.001,"13","+",42031694,42045018,"RGCC","regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]","13:42031694-42045018"
"ENSG00000233725",6.737,-0.203,0.06,-3.367,0.001,0.033,"13","+",44482849,44600977,"LINC00284","long intergenic non-protein coding RNA 284 [Source:HGNC Symbol;Acc:HGNC:26981]","13:44482849-44600977"
"ENSG00000204977",226.791,0.205,0.057,3.574,0,0.017,"13","+",50570023,50586463,"TRIM13","tripartite motif containing 13 [Source:HGNC Symbol;Acc:HGNC:9976]","13:50570023-50586463"
"ENSG00000118946",14.26,-0.302,0.07,-4.291,0,0.001,"13","+",58205943,58299695,"PCDH17","protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]","13:58205943-58299695"
"ENSG00000102554",457.142,0.412,0.065,6.385,0,0,"13","+",73629113,73636799,"KLF5","Kruppel-like factor 5 (intestinal) [Source:HGNC Symbol;Acc:HGNC:6349]","13:73629113-73636799"
"ENSG00000136153",208.754,0.271,0.067,4.039,0,0.003,"13","+",76194569,76434002,"LMO7","LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]","13:76194569-76434002"
"ENSG00000005812",531.435,0.215,0.051,4.181,0,0.002,"13","-",77566739,77589716,"FBXL3","F-box and leucine-rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]","13:77566739-77589716"
"ENSG00000213995",414.495,0.167,0.048,3.46,0.001,0.025,"13","+",111267880,111291542,"CARKD","carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25576]","13:111267880-111291542"
"ENSG00000092068",160.341,0.253,0.072,3.496,0,0.022,"14","-",23594503,23624518,"SLC7A8","solute carrier family 7 (amino acid transporter light chain, L system), member 8 [Source:HGNC Symbol;Acc:HGNC:11066]","14:23594503-23624518"
"ENSG00000165389",1248.208,0.158,0.041,3.872,0,0.006,"14","-",34901994,34931562,"SPTSSA","serine palmitoyltransferase small subunit A [Source:HGNC Symbol;Acc:HGNC:20361]","14:34901994-34931562"
"ENSG00000151327",918.925,0.219,0.046,4.758,0,0,"14","+",35514112,35552587,"FAM177A1","family with sequence similarity 177 member A1 [Source:HGNC Symbol;Acc:HGNC:19829]","14:35514112-35552587"
"ENSG00000100906",1549.581,0.592,0.04,14.619,0,0,"14","-",35870716,35873952,"NFKBIA","nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha [Source:HGNC Symbol;Acc:HGNC:7797]","14:35870716-35873952"
"ENSG00000198807",170.867,-0.255,0.058,-4.381,0,0.001,"14","+",37126772,37131213,"PAX9","paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]","14:37126772-37131213"
"ENSG00000100644",4828.857,0.146,0.044,3.326,0.001,0.037,"14","+",62162230,62188542,"HIF1A","hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor) [Source:HGNC Symbol;Acc:HGNC:4910]","14:62162230-62188542"
"ENSG00000126821",414.913,0.201,0.06,3.323,0.001,0.037,"14","-",64150931,64194757,"SGPP1","sphingosine-1-phosphate phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:17720]","14:64150931-64194757"
"ENSG00000185650",1712.872,0.204,0.063,3.248,0.001,0.046,"14","-",69254376,69257960,"ZFP36L1","ZFP36 ring finger protein-like 1 [Source:HGNC Symbol;Acc:HGNC:1107]","14:69254376-69257960"
"ENSG00000156127",300.196,0.51,0.068,7.516,0,0,"14","+",75988767,76013358,"BATF","basic leucine zipper transcription factor, ATF-like [Source:HGNC Symbol;Acc:HGNC:958]","14:75988767-76013358"
"ENSG00000224721",112.102,0.383,0.069,5.534,0,0,"14","-",76041230,76045931,"AC007182.6","","14:76041230-76045931"
"ENSG00000119686",376.626,0.365,0.069,5.272,0,0,"14","+",76044959,76114507,"FLVCR2","feline leukemia virus subgroup C cellular receptor family member 2 [Source:HGNC Symbol;Acc:HGNC:20105]","14:76044959-76114507"
"ENSG00000119699",167.895,-0.258,0.064,-4.062,0,0.003,"14","-",76424441,76433065,"TGFB3","transforming growth factor beta 3 [Source:HGNC Symbol;Acc:HGNC:11769]","14:76424441-76433065"
"ENSG00000165548",159.871,0.761,0.063,12.049,0,0,"14","+",77582910,77685227,"TMEM63C","transmembrane protein 63C [Source:HGNC Symbol;Acc:HGNC:23787]","14:77582910-77685227"
"ENSG00000177108",36.545,-0.289,0.077,-3.743,0,0.01,"14","-",77597612,77608134,"ZDHHC22","zinc finger, DHHC-type containing 22 [Source:HGNC Symbol;Acc:HGNC:20106]","14:77597612-77608134"
"ENSG00000100580",1434.422,-0.211,0.046,-4.601,0,0,"14","-",77801363,77843452,"TMED8","transmembrane p24 trafficking protein family member 8 [Source:HGNC Symbol;Acc:HGNC:18633]","14:77801363-77843452"
"ENSG00000100583",71.743,-0.251,0.072,-3.488,0,0.023,"14","+",77843031,77857611,"SAMD15","sterile alpha motif domain containing 15 [Source:HGNC Symbol;Acc:HGNC:18631]","14:77843031-77857611"
"ENSG00000070778",618.038,0.409,0.055,7.433,0,0,"14","-",88932121,89016966,"PTPN21","protein tyrosine phosphatase, non-receptor type 21 [Source:HGNC Symbol;Acc:HGNC:9651]","14:88932121-89016966"
"ENSG00000100722",1558.907,0.182,0.045,4.076,0,0.003,"14","+",89029252,89079853,"ZC3H14","zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]","14:89029252-89079853"
"ENSG00000165959",228.418,0.209,0.061,3.451,0.001,0.025,"14","-",95648276,95786243,"CLMN","calmin (calponin-like, transmembrane) [Source:HGNC Symbol;Acc:HGNC:19972]","14:95648276-95786243"
"ENSG00000227051",365.816,-0.304,0.07,-4.328,0,0.001,"14","+",96505660,96560417,"C14orf132","chromosome 14 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:20346]","14:96505660-96560417"
"ENSG00000168398",31.567,-0.257,0.077,-3.356,0.001,0.034,"14","+",96671015,96710503,"BDKRB2","bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030]","14:96671015-96710503"
"ENSG00000205476",1493.631,0.284,0.053,5.315,0,0,"14","-",99977602,100070363,"CCDC85C","coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459]","14:99977602-100070363"
"ENSG00000258749",364.666,0.314,0.054,5.807,0,0,"14","+",99978837,99979913,"RP11-688G15.3","","14:99978837-99979913"
"ENSG00000169926",328.583,0.228,0.063,3.642,0,0.014,"15","+",31619057,31670102,"KLF13","Kruppel-like factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]","15:31619057-31670102"
"ENSG00000137801",2821.124,0.255,0.077,3.301,0.001,0.04,"15","+",39873279,39874608,"THBS1","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]","15:39873279-39874608"
"ENSG00000137767",124.733,0.247,0.066,3.736,0,0.01,"15","+",45923345,45983478,"SQRDL","sulfide quinone reductase-like (yeast) [Source:HGNC Symbol;Acc:HGNC:20390]","15:45923345-45983478"
"ENSG00000047346",1423.457,0.311,0.05,6.174,0,0,"15","-",52873513,52877520,"FAM214A","family with sequence similarity 214 member A [Source:HGNC Symbol;Acc:HGNC:25609]","15:52873513-52877520"
"ENSG00000157483",283.816,0.325,0.059,5.533,0,0,"15","-",59427112,59665099,"MYO1E","myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]","15:59427112-59665099"
"ENSG00000182718",4753.719,0.18,0.037,4.895,0,0,"15","-",60639332,60690185,"ANXA2","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]","15:60639332-60690185"
"ENSG00000198535",18.668,0.323,0.075,4.329,0,0.001,"15","+",62359175,62363116,"C2CD4A","C2 calcium-dependent domain containing 4A [Source:HGNC Symbol;Acc:HGNC:33627]","15:62359175-62363116"
"ENSG00000166949",791.884,-0.333,0.042,-7.857,0,0,"15","+",67356100,67459176,"SMAD3","SMAD family member 3 [Source:HGNC Symbol;Acc:HGNC:6769]","15:67356100-67459176"
"ENSG00000137807",1198.853,0.194,0.049,3.958,0,0.004,"15","+",69706584,69740764,"KIF23","kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]","15:69706584-69740764"
"ENSG00000140332",1172.482,0.286,0.041,6.919,0,0,"15","-",70340128,70390515,"TLE3","transducin like enhancer of split 3 [Source:HGNC Symbol;Acc:HGNC:11839]","15:70340128-70390515"
"ENSG00000140497",1639.758,0.152,0.044,3.464,0.001,0.024,"15","-",75136070,75165706,"SCAMP2","secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]","15:75136070-75165706"
"ENSG00000140526",3742.156,0.236,0.057,4.159,0,0.002,"15","+",89630689,89698621,"ABHD2","abhydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18717]","15:89630689-89698621"
"ENSG00000259948",297.676,0.216,0.06,3.616,0,0.015,"15","-",89744321,89744999,"RP11-326A19.5","","15:89744321-89744999"
"ENSG00000127585",905.768,0.309,0.067,4.615,0,0,"16","-",742499,745532,"FBXL16","F-box and leucine-rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]","16:742499-745532"
"ENSG00000213937",369.311,0.203,0.059,3.449,0.001,0.025,"16","+",3062456,3064506,"CLDN9","claudin 9 [Source:HGNC Symbol;Acc:HGNC:2051]","16:3062456-3064506"
"ENSG00000213853",7868.746,0.31,0.047,6.529,0,0,"16","-",10622278,10674555,"EMP2","epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]","16:10622278-10674555"
"ENSG00000256013",1250.038,0.289,0.053,5.421,0,0,"16","+",10623296,10625939,"RP11-27M24.1","","16:10623296-10625939"
"ENSG00000186260",958.027,0.22,0.06,3.632,0,0.014,"16","+",14165177,14304155,"MKL2","MKL/myocardin-like 2 [Source:HGNC Symbol;Acc:HGNC:29819]","16:14165177-14304155"
"ENSG00000121274",370.937,0.195,0.053,3.718,0,0.011,"16","+",50186828,50265742,"PAPD5","PAP associated domain containing 5 [Source:HGNC Symbol;Acc:HGNC:30758]","16:50186828-50265742"
"ENSG00000167207",14.222,-0.26,0.073,-3.541,0,0.019,"16","+",50727513,50744862,"NOD2","nucleotide binding oligomerization domain containing 2 [Source:HGNC Symbol;Acc:HGNC:5331]","16:50727513-50744862"
"ENSG00000102931",606.848,0.312,0.053,5.875,0,0,"16","+",57279009,57287516,"ARL2BP","ADP ribosylation factor like GTPase 2 binding protein [Source:HGNC Symbol;Acc:HGNC:17146]","16:57279009-57287516"
"ENSG00000260946",164.962,0.227,0.066,3.469,0.001,0.024,"16","-",57282458,57286664,NA,NA,"16:57282458-57286664"
"ENSG00000102934",132.932,0.689,0.065,10.593,0,0,"16","-",57290003,57318599,"PLLP","plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]","16:57290003-57318599"
"ENSG00000260593",39.717,0.268,0.077,3.472,0.001,0.024,"16","-",71657610,71660719,"RP11-432I5.2","","16:71657610-71660719"
"ENSG00000140832",824.604,0.332,0.049,6.744,0,0,"16","+",71660063,71663583,"MARVELD3","MARVEL domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30525]","16:71660063-71663583"
"ENSG00000140836",1708.567,0.353,0.077,4.565,0,0,"16","-",72816783,73082274,"ZFHX3","zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:777]","16:72816783-73082274"
"ENSG00000103091",1290.065,0.122,0.037,3.327,0.001,0.037,"16","-",74907467,75019046,"WDR59","WD repeat domain 59 [Source:HGNC Symbol;Acc:HGNC:25706]","16:74907467-75019046"
"ENSG00000186187",2860.959,0.306,0.044,6.953,0,0,"16","+",75032927,75144892,"ZNRF1","zinc and ring finger 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:18452]","16:75032927-75144892"
"ENSG00000247033",238.883,0.325,0.063,5.123,0,0,"16","-",75142498,75144610,"RP11-252E2.1","","16:75142498-75144610"
"ENSG00000166446",527.262,0.29,0.061,4.733,0,0,"16","-",80631802,80838226,"CDYL2","chromodomain protein, Y-like 2 [Source:HGNC Symbol;Acc:HGNC:23030]","16:80631802-80838226"
"ENSG00000103264",560.901,0.154,0.047,3.281,0.001,0.042,"16","-",87360592,87417363,"FBXO31","F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]","16:87360592-87417363"
"ENSG00000185924",525.929,0.456,0.052,8.71,0,0,"17","-",1837970,1928639,"RTN4RL1","reticulon 4 receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:21329]","17:1837970-1928639"
"ENSG00000141258",1107.761,0.267,0.047,5.707,0,0,"17","+",2240791,2265451,"SGSM2","small G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29026]","17:2240791-2265451"
"ENSG00000263345",137.79,0.327,0.065,5.03,0,0,"17","-",2278354,2282600,"RP1-59D14.5","","17:2278354-2282600"
"ENSG00000132388",1031.707,0.17,0.046,3.705,0,0.011,"17","-",4172553,4269777,"UBE2G1","ubiquitin conjugating enzyme E2G 1 [Source:HGNC Symbol;Acc:HGNC:12482]","17:4172553-4269777"
"ENSG00000029725",1057.363,-0.168,0.038,-4.373,0,0.001,"17","+",5185557,5289129,"RABEP1","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]","17:5185557-5289129"
"ENSG00000179094",352.153,1.185,0.073,16.301,0,0,"17","-",8043789,8055753,"PER1","period circadian clock 1 [Source:HGNC Symbol;Acc:HGNC:8845]","17:8043789-8055753"
"ENSG00000109099",672.016,-0.409,0.05,-8.124,0,0,"17","-",15133094,15165906,"PMP22","peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]","17:15133094-15165906"
"ENSG00000175662",2138.091,0.437,0.055,7.999,0,0,"17","-",17746827,17875724,"TOM1L2","target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]","17:17746827-17875724"
"ENSG00000083290",394.564,0.234,0.052,4.536,0,0,"17","-",19674141,19677237,"ULK2","unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]","17:19674141-19677237"
"ENSG00000186868",609.954,0.197,0.052,3.766,0,0.009,"17","+",43971747,44105700,"MAPT","microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]","17:43971747-44105700"
"ENSG00000189120",52.626,0.336,0.077,4.388,0,0.001,"17","-",45922278,45933240,"SP6","Sp6 transcription factor [Source:HGNC Symbol;Acc:HGNC:14530]","17:45922278-45933240"
"ENSG00000167183",613.886,0.774,0.049,15.687,0,0,"17","-",46029332,46035244,"PRR15L","proline rich 15-like [Source:HGNC Symbol;Acc:HGNC:28149]","17:46029332-46035244"
"ENSG00000167107",216.482,0.214,0.057,3.782,0,0.009,"17","+",48503518,48552031,"ACSF2","acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:HGNC:26101]","17:48503518-48552031"
"ENSG00000136457",7.261,0.203,0.061,3.326,0.001,0.037,"17","-",48541856,48542786,"CHAD","chondroadherin [Source:HGNC Symbol;Acc:HGNC:1909]","17:48541856-48542786"
"ENSG00000141232",2768.049,-0.197,0.058,-3.377,0.001,0.032,"17","-",48939583,48943706,"TOB1","transducer of ERBB2, 1 [Source:HGNC Symbol;Acc:HGNC:11979]","17:48939583-48943706"
"ENSG00000108395",12622.235,0.215,0.052,4.114,0,0.002,"17","-",57059998,57092978,"TRIM37","tripartite motif containing 37 [Source:HGNC Symbol;Acc:HGNC:7523]","17:57059998-57092978"
"ENSG00000224738",688.958,0.331,0.053,6.198,0,0,"17","+",57183958,57195628,"AC099850.1","","17:57183958-57195628"
"ENSG00000062716",9883.214,0.37,0.076,4.845,0,0,"17","+",57784552,57785037,"VMP1","vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]","17:57784552-57785037"
"ENSG00000178607",392.206,0.202,0.061,3.283,0.001,0.042,"17","-",62116501,62207485,"ERN1","endoplasmic reticulum to nucleus signaling 1 [Source:HGNC Symbol;Acc:HGNC:3449]","17:62116501-62207485"
"ENSG00000232457",94.544,0.984,0.072,13.575,0,0,"17","+",62936719,62952520,"SLC16A6P1","SLC16A6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48932]","17:62936719-62952520"
"ENSG00000141337",465.344,0.374,0.055,6.845,0,0,"17","+",66255322,66418872,"ARSG","arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]","17:66255322-66418872"
"ENSG00000108932",1548.191,1.057,0.069,15.329,0,0,"17","-",66263166,66287257,"SLC16A6","solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]","17:66263166-66287257"
"ENSG00000070540",708.355,0.257,0.053,4.84,0,0,"17","-",66417088,66423373,"WIPI1","WD repeat domain, phosphoinositide interacting 1 [Source:HGNC Symbol;Acc:HGNC:25471]","17:66417088-66423373"
"ENSG00000184557",84.825,-0.3,0.071,-4.25,0,0.001,"17","-",76352863,76356158,"SOCS3","suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]","17:76352863-76356158"
"ENSG00000108669",397.823,0.186,0.05,3.717,0,0.011,"17","-",76670129,76713107,"CYTH1","cytohesin 1 [Source:HGNC Symbol;Acc:HGNC:9501]","17:76670129-76713107"
"ENSG00000141582",2357.245,0.267,0.066,4.009,0,0.004,"17","-",77806954,77813228,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]","17:77806954-77813228"
"ENSG00000175866",514.55,0.239,0.053,4.48,0,0.001,"17","+",79008947,79058900,"BAIAP2","BAI1-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]","17:79008947-79058900"
"ENSG00000017797",1271.434,0.147,0.036,4.065,0,0.003,"18","+",9475006,9538112,"RALBP1","ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]","18:9475006-9538112"
"ENSG00000141449",404.309,0.208,0.062,3.373,0.001,0.032,"18","+",18822202,19035091,"GREB1L","growth regulation by estrogen in breast cancer-like [Source:HGNC Symbol;Acc:HGNC:31042]","18:18822202-19035091"
"ENSG00000141458",911.291,0.241,0.042,5.665,0,0,"18","-",21086147,21115586,"NPC1","Niemann-Pick disease, type C1 [Source:HGNC Symbol;Acc:HGNC:7897]","18:21086147-21115586"
"ENSG00000053747",234.057,0.443,0.068,6.551,0,0,"18","+",21269406,21535030,"LAMA3","laminin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6483]","18:21269406-21535030"
"ENSG00000046604",1299.517,0.151,0.046,3.291,0.001,0.041,"18","+",29078005,29128971,"DSG2","desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]","18:29078005-29128971"
"ENSG00000141424",19242.424,0.109,0.034,3.233,0.001,0.049,"18","-",33688494,33709281,"SLC39A6","solute carrier family 39 (zinc transporter), member 6 [Source:HGNC Symbol;Acc:HGNC:18607]","18:33688494-33709281"
"ENSG00000134046",776.356,0.252,0.042,5.943,0,0,"18","-",51679078,51751158,"MBD2","methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]","18:51679078-51751158"
"ENSG00000166845",143.824,0.334,0.066,5.1,0,0,"18","+",51884286,51904804,"C18orf54","chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]","18:51884286-51904804"
"ENSG00000049759",408.058,0.349,0.071,4.931,0,0,"18","+",55711598,56063806,"NEDD4L","neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]","18:55711598-56063806"
"ENSG00000171791",71.838,-0.239,0.074,-3.238,0.001,0.048,"18","-",60790578,60987361,"BCL2","B-cell CLL/lymphoma 2 [Source:HGNC Symbol;Acc:HGNC:990]","18:60790578-60987361"
"ENSG00000100994",2722.095,0.182,0.041,4.423,0,0.001,"20","+",25228704,25278650,"PYGB","phosphorylase, glycogen; brain [Source:HGNC Symbol;Acc:HGNC:9723]","20:25228704-25278650"
"ENSG00000171552",1370.305,0.197,0.042,4.668,0,0,"20","-",30252254,30310400,"BCL2L1","BCL2-like 1 [Source:HGNC Symbol;Acc:HGNC:992]","20:30252254-30310400"
"ENSG00000118707",744.253,-0.172,0.038,-4.551,0,0,"20","+",35201890,35222353,"TGIF2","TGFB-induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]","20:35201890-35222353"
"ENSG00000204103",372.058,0.801,0.073,10.927,0,0,"20","-",39314487,39317880,"MAFB","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B [Source:HGNC Symbol;Acc:HGNC:6408]","20:39314487-39317880"
"ENSG00000124151",17339.962,0.183,0.046,3.998,0,0.004,"20","+",46130600,46285621,"NCOA3","nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:HGNC:7670]","20:46130600-46285621"
"ENSG00000026559",79.773,0.266,0.073,3.649,0,0.013,"20","-",49620192,49639666,"KCNG1","potassium channel, voltage gated modifier subfamily G, member 1 [Source:HGNC Symbol;Acc:HGNC:6248]","20:49620192-49639666"
"ENSG00000019186",11.061,-0.257,0.069,-3.714,0,0.011,"20","-",52769987,52790512,"CYP24A1","cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]","20:52769987-52790512"
"ENSG00000087510",3458.775,0.188,0.05,3.759,0,0.009,"20","+",55204357,55214339,"TFAP2C","transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma) [Source:HGNC Symbol;Acc:HGNC:11744]","20:55204357-55214339"
"ENSG00000087495",8.171,0.244,0.063,3.901,0,0.006,"20","+",58152563,58422766,"PHACTR3","phosphatase and actin regulator 3 [Source:HGNC Symbol;Acc:HGNC:15833]","20:58152563-58422766"
"ENSG00000124215",145.204,-0.227,0.062,-3.647,0,0.013,"20","+",58533470,58608731,"CDH26","cadherin 26 [Source:HGNC Symbol;Acc:HGNC:15902]","20:58533470-58608731"
"ENSG00000130701",157.277,-0.327,0.069,-4.761,0,0,"20","-",60985292,61002589,"RBBP8NL","RBBP8 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16144]","20:60985292-61002589"
"ENSG00000149658",1994.908,0.17,0.036,4.675,0,0,"20","-",61826780,61847586,"YTHDF1","YTH N(6)-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]","20:61826780-61847586"
"ENSG00000167470",2436.529,0.143,0.042,3.402,0.001,0.029,"19","+",1248551,1251900,"MIDN","midnolin [Source:HGNC Symbol;Acc:HGNC:16298]","19:1248551-1251900"
"ENSG00000171105",220.967,0.273,0.072,3.773,0,0.009,"19","-",7112265,7293942,"INSR","insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]","19:7112265-7293942"
"ENSG00000076826",667.428,0.217,0.053,4.068,0,0.003,"19","+",7660787,7682981,"CAMSAP3","calmodulin regulated spectrin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29307]","19:7660787-7682981"
"ENSG00000079805",3588.554,0.138,0.041,3.325,0.001,0.037,"19","+",10828754,10941723,"DNM2","dynamin 2 [Source:HGNC Symbol;Acc:HGNC:2974]","19:10828754-10941723"
"ENSG00000187266",83.786,0.332,0.071,4.656,0,0,"19","-",11488235,11494988,"EPOR","erythropoietin receptor [Source:HGNC Symbol;Acc:HGNC:3416]","19:11488235-11494988"
"ENSG00000166289",17.79,0.267,0.074,3.606,0,0.015,"19","+",30155962,30166364,"PLEKHF1","pleckstrin homology and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20764]","19:30155962-30166364"
"ENSG00000131941",1046.252,0.221,0.051,4.351,0,0.001,"19","-",33469498,33518177,"RHPN2","rhophilin, Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]","19:33469498-33518177"
"ENSG00000128016",792.015,0.685,0.051,13.45,0,0,"19","+",39897452,39900052,"ZFP36","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]","19:39897452-39900052"
"ENSG00000090924",837.263,0.326,0.054,6.06,0,0,"19","+",39903224,39916154,"PLEKHG2","pleckstrin homology and RhoGEF domain containing G2 [Source:HGNC Symbol;Acc:HGNC:29515]","19:39903224-39916154"
"ENSG00000086544",485.443,0.308,0.058,5.313,0,0,"19","+",41223007,41246765,"ITPKC","inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897]","19:41223007-41246765"
"ENSG00000069399",621.334,-0.305,0.063,-4.818,0,0,"19","+",45250961,45262743,"BCL3","B-cell CLL/lymphoma 3 [Source:HGNC Symbol;Acc:HGNC:998]","19:45250961-45262743"
"ENSG00000170684",150.856,0.303,0.071,4.281,0,0.001,"19","-",45574757,45579846,"ZNF296","zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981]","19:45574757-45579846"
"ENSG00000088002",641.935,0.236,0.056,4.19,0,0.002,"19","+",49055331,49102682,"SULT2B1","sulfotransferase family 2B member 1 [Source:HGNC Symbol;Acc:HGNC:11459]","19:49055331-49102682"
"ENSG00000183307",23.342,0.255,0.076,3.357,0.001,0.034,"22","-",17597188,17602257,"CECR6","cat eye syndrome chromosome region, candidate 6 [Source:HGNC Symbol;Acc:HGNC:1844]","22:17597188-17602257"
"ENSG00000215012",397.485,0.199,0.051,3.946,0,0.005,"22","-",19833660,19842419,"C22orf29","chromosome 22 open reading frame 29 [Source:HGNC Symbol;Acc:HGNC:26112]","22:19833660-19842419"
"ENSG00000128191",550.91,0.176,0.049,3.557,0,0.018,"22","+",20067754,20099394,"DGCR8","DGCR8 microprocessor complex subunit [Source:HGNC Symbol;Acc:HGNC:2847]","22:20067754-20099394"
"ENSG00000197077",679.943,0.235,0.065,3.616,0,0.015,"22","+",25348696,25590424,"KIAA1671","KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]","22:25348696-25590424"
"ENSG00000100003",142.134,1.332,0.072,18.483,0,0,"22","+",30792845,30821305,"SEC14L2","SEC14-like lipid binding 2 [Source:HGNC Symbol;Acc:HGNC:10699]","22:30792845-30821305"
"ENSG00000185133",157.874,0.325,0.075,4.319,0,0.001,"22","+",31518716,31520867,"INPP5J","inositol polyphosphate-5-phosphatase J [Source:HGNC Symbol;Acc:HGNC:8956]","22:31518716-31520867"
"ENSG00000241878",822.739,0.538,0.06,9.01,0,0,"22","-",32014476,32024207,"PISD","phosphatidylserine decarboxylase [Source:HGNC Symbol;Acc:HGNC:8999]","22:32014476-32024207"
"ENSG00000185022",78.032,0.551,0.075,7.349,0,0,"22","+",38597888,38612518,"MAFF","v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog F [Source:HGNC Symbol;Acc:HGNC:6780]","22:38597888-38612518"
"ENSG00000100242",759.325,0.202,0.058,3.477,0.001,0.023,"22","-",39130729,39151533,"SUN2","Sad1 and UNC84 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14210]","22:39130729-39151533"
"ENSG00000100311",404.725,-0.257,0.069,-3.742,0,0.01,"22","-",39619363,39640756,"PDGFB","platelet-derived growth factor beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8800]","22:39619363-39640756"
